trust_name,ticker,aic_sector,date,price_gbx_or_gbp
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2023-03-31,1.690
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2023-04-30,1.225
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2023-05-31,1.245
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2023-06-30,1.290
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2023-07-31,1.260
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2023-08-31,1.590
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2023-09-30,1.145
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2023-11-01,1.190
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2023-12-01,1.900
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2024-01-01,1.415
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2024-02-01,1.340
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2024-03-01,1.320
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2024-03-31,1.300
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2024-04-30,1.425
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2024-05-31,1.545
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2024-06-30,1.720
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2024-07-31,1.545
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2024-08-31,1.520
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2024-09-30,1.520
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2024-11-01,1.490
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2024-12-01,1.395
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2025-01-01,1.390
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2025-02-01,1.350
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2025-03-01,1.210
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2025-03-31,1.180
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2025-04-30,1.145
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2025-05-31,1.210
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2025-06-30,1.317
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2025-07-31,1.405
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2025-08-31,1.540
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2025-09-30,1.765
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2025-11-01,1.955
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2025-12-01,2.160
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2026-01-01,2.120
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2026-02-01,2.090
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2026-03-01,1.965
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2026-03-31,2.150
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2026-04-30,2.200
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2026-05-31,2.420
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2026-06-30,2.470
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2026-07-31,2.520
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2026-08-31,2.360
RTW Biotech Opportunities,RTW,Healthcare & Biotechnology,2026-09-17,2.390
Ruffer Investment Company,RICA,Flexible Investment,2011-09-30,196.379
Ruffer Investment Company,RICA,Flexible Investment,2011-11-01,197.627
Ruffer Investment Company,RICA,Flexible Investment,2011-12-01,197.876
Ruffer Investment Company,RICA,Flexible Investment,2012-01-01,201.495
Ruffer Investment Company,RICA,Flexible Investment,2012-02-01,203.132
Ruffer Investment Company,RICA,Flexible Investment,2012-03-01,204.630
Ruffer Investment Company,RICA,Flexible Investment,2012-03-31,198.641
Ruffer Investment Company,RICA,Flexible Investment,2012-04-30,194.024
Ruffer Investment Company,RICA,Flexible Investment,2012-05-31,197.143
Ruffer Investment Company,RICA,Flexible Investment,2012-06-30,197.393
Ruffer Investment Company,RICA,Flexible Investment,2012-07-31,199.639
Ruffer Investment Company,RICA,Flexible Investment,2012-08-31,197.908
Ruffer Investment Company,RICA,Flexible Investment,2012-09-30,195.911
Ruffer Investment Company,RICA,Flexible Investment,2012-11-01,193.665
Ruffer Investment Company,RICA,Flexible Investment,2012-12-01,198.906
Ruffer Investment Company,RICA,Flexible Investment,2013-01-01,207.641
Ruffer Investment Company,RICA,Flexible Investment,2013-02-01,214.629
Ruffer Investment Company,RICA,Flexible Investment,2013-03-01,220.136
Ruffer Investment Company,RICA,Flexible Investment,2013-03-31,221.134
Ruffer Investment Company,RICA,Flexible Investment,2013-04-30,224.628
Ruffer Investment Company,RICA,Flexible Investment,2013-05-31,215.893
Ruffer Investment Company,RICA,Flexible Investment,2013-06-30,224.129
Ruffer Investment Company,RICA,Flexible Investment,2013-07-31,220.385
Ruffer Investment Company,RICA,Flexible Investment,2013-08-31,220.385
Ruffer Investment Company,RICA,Flexible Investment,2013-09-30,221.401
Ruffer Investment Company,RICA,Flexible Investment,2013-11-01,215.161
Ruffer Investment Company,RICA,Flexible Investment,2013-12-01,210.169
Ruffer Investment Company,RICA,Flexible Investment,2014-01-01,215.161
Ruffer Investment Company,RICA,Flexible Investment,2014-02-01,213.289
Ruffer Investment Company,RICA,Flexible Investment,2014-03-01,209.686
Ruffer Investment Company,RICA,Flexible Investment,2014-03-31,201.199
Ruffer Investment Company,RICA,Flexible Investment,2014-04-30,206.191
Ruffer Investment Company,RICA,Flexible Investment,2014-05-31,201.948
Ruffer Investment Company,RICA,Flexible Investment,2014-06-30,202.197
Ruffer Investment Company,RICA,Flexible Investment,2014-07-31,202.821
Ruffer Investment Company,RICA,Flexible Investment,2014-08-31,201.448
Ruffer Investment Company,RICA,Flexible Investment,2014-09-30,200.217
Ruffer Investment Company,RICA,Flexible Investment,2014-11-01,211.202
Ruffer Investment Company,RICA,Flexible Investment,2014-12-01,215.695
Ruffer Investment Company,RICA,Flexible Investment,2015-01-01,219.690
Ruffer Investment Company,RICA,Flexible Investment,2015-02-01,223.684
Ruffer Investment Company,RICA,Flexible Investment,2015-03-01,222.203
Ruffer Investment Company,RICA,Flexible Investment,2015-03-31,217.210
Ruffer Investment Company,RICA,Flexible Investment,2015-04-30,221.953
Ruffer Investment Company,RICA,Flexible Investment,2015-05-31,222.702
Ruffer Investment Company,RICA,Flexible Investment,2015-06-30,222.328
Ruffer Investment Company,RICA,Flexible Investment,2015-07-31,219.457
Ruffer Investment Company,RICA,Flexible Investment,2015-08-31,206.740
Ruffer Investment Company,RICA,Flexible Investment,2015-09-30,211.733
Ruffer Investment Company,RICA,Flexible Investment,2015-11-01,211.234
Ruffer Investment Company,RICA,Flexible Investment,2015-12-01,210.735
Ruffer Investment Company,RICA,Flexible Investment,2016-01-01,202.745
Ruffer Investment Company,RICA,Flexible Investment,2016-02-01,198.999
Ruffer Investment Company,RICA,Flexible Investment,2016-03-01,201.763
Ruffer Investment Company,RICA,Flexible Investment,2016-03-31,202.512
Ruffer Investment Company,RICA,Flexible Investment,2016-04-30,205.758
Ruffer Investment Company,RICA,Flexible Investment,2016-05-31,210.753
Ruffer Investment Company,RICA,Flexible Investment,2016-06-30,212.500
Ruffer Investment Company,RICA,Flexible Investment,2016-07-31,222.988
Ruffer Investment Company,RICA,Flexible Investment,2016-08-31,227.749
Ruffer Investment Company,RICA,Flexible Investment,2016-09-30,234.742
Ruffer Investment Company,RICA,Flexible Investment,2016-11-01,232.994
Ruffer Investment Company,RICA,Flexible Investment,2016-12-01,234.242
Ruffer Investment Company,RICA,Flexible Investment,2017-01-01,236.240
Ruffer Investment Company,RICA,Flexible Investment,2017-02-01,236.989
Ruffer Investment Company,RICA,Flexible Investment,2017-03-01,237.248
Ruffer Investment Company,RICA,Flexible Investment,2017-03-31,233.252
Ruffer Investment Company,RICA,Flexible Investment,2017-04-30,237.498
Ruffer Investment Company,RICA,Flexible Investment,2017-05-31,235.750
Ruffer Investment Company,RICA,Flexible Investment,2017-06-30,230.755
Ruffer Investment Company,RICA,Flexible Investment,2017-07-31,234.251
Ruffer Investment Company,RICA,Flexible Investment,2017-08-31,229.515
Ruffer Investment Company,RICA,Flexible Investment,2017-09-30,232.262
Ruffer Investment Company,RICA,Flexible Investment,2017-11-01,232.762
Ruffer Investment Company,RICA,Flexible Investment,2017-12-01,235.259
Ruffer Investment Company,RICA,Flexible Investment,2018-01-01,236.758
Ruffer Investment Company,RICA,Flexible Investment,2018-02-01,230.764
Ruffer Investment Company,RICA,Flexible Investment,2018-03-01,228.775
Ruffer Investment Company,RICA,Flexible Investment,2018-03-31,228.275
Ruffer Investment Company,RICA,Flexible Investment,2018-04-30,233.770
Ruffer Investment Company,RICA,Flexible Investment,2018-05-31,230.773
Ruffer Investment Company,RICA,Flexible Investment,2018-06-30,232.771
Ruffer Investment Company,RICA,Flexible Investment,2018-07-31,233.770
Ruffer Investment Company,RICA,Flexible Investment,2018-08-31,229.783
Ruffer Investment Company,RICA,Flexible Investment,2018-09-30,229.783
Ruffer Investment Company,RICA,Flexible Investment,2018-11-01,221.291
Ruffer Investment Company,RICA,Flexible Investment,2018-12-01,207.804
Ruffer Investment Company,RICA,Flexible Investment,2019-01-01,212.799
Ruffer Investment Company,RICA,Flexible Investment,2019-02-01,208.803
Ruffer Investment Company,RICA,Flexible Investment,2019-03-01,214.806
Ruffer Investment Company,RICA,Flexible Investment,2019-03-31,211.809
Ruffer Investment Company,RICA,Flexible Investment,2019-04-30,210.810
Ruffer Investment Company,RICA,Flexible Investment,2019-05-31,215.805
Ruffer Investment Company,RICA,Flexible Investment,2019-06-30,222.300
Ruffer Investment Company,RICA,Flexible Investment,2019-07-31,224.298
Ruffer Investment Company,RICA,Flexible Investment,2019-08-31,221.809
Ruffer Investment Company,RICA,Flexible Investment,2019-09-30,216.813
Ruffer Investment Company,RICA,Flexible Investment,2019-11-01,216.813
Ruffer Investment Company,RICA,Flexible Investment,2019-12-01,224.806
Ruffer Investment Company,RICA,Flexible Investment,2020-01-01,218.812
Ruffer Investment Company,RICA,Flexible Investment,2020-02-01,208.820
Ruffer Investment Company,RICA,Flexible Investment,2020-03-01,214.824
Ruffer Investment Company,RICA,Flexible Investment,2020-03-31,239.804
Ruffer Investment Company,RICA,Flexible Investment,2020-04-30,245.299
Ruffer Investment Company,RICA,Flexible Investment,2020-05-31,241.802
Ruffer Investment Company,RICA,Flexible Investment,2020-06-30,240.803
Ruffer Investment Company,RICA,Flexible Investment,2020-07-31,239.804
Ruffer Investment Company,RICA,Flexible Investment,2020-08-31,240.313
Ruffer Investment Company,RICA,Flexible Investment,2020-09-30,234.817
Ruffer Investment Company,RICA,Flexible Investment,2020-11-01,246.308
Ruffer Investment Company,RICA,Flexible Investment,2020-12-01,262.796
Ruffer Investment Company,RICA,Flexible Investment,2021-01-01,268.791
Ruffer Investment Company,RICA,Flexible Investment,2021-02-01,276.785
Ruffer Investment Company,RICA,Flexible Investment,2021-03-01,283.789
Ruffer Investment Company,RICA,Flexible Investment,2021-03-31,284.788
Ruffer Investment Company,RICA,Flexible Investment,2021-04-30,296.779
Ruffer Investment Company,RICA,Flexible Investment,2021-05-31,286.787
Ruffer Investment Company,RICA,Flexible Investment,2021-06-30,287.786
Ruffer Investment Company,RICA,Flexible Investment,2021-07-31,289.784
Ruffer Investment Company,RICA,Flexible Investment,2021-08-31,289.784
Ruffer Investment Company,RICA,Flexible Investment,2021-09-30,303.790
Ruffer Investment Company,RICA,Flexible Investment,2021-11-01,296.795
Ruffer Investment Company,RICA,Flexible Investment,2021-12-01,292.798
Ruffer Investment Company,RICA,Flexible Investment,2022-01-01,299.793
Ruffer Investment Company,RICA,Flexible Investment,2022-02-01,306.788
Ruffer Investment Company,RICA,Flexible Investment,2022-03-01,304.804
Ruffer Investment Company,RICA,Flexible Investment,2022-03-31,321.794
Ruffer Investment Company,RICA,Flexible Investment,2022-04-30,321.794
Ruffer Investment Company,RICA,Flexible Investment,2022-05-31,299.808
Ruffer Investment Company,RICA,Flexible Investment,2022-06-30,295.311
Ruffer Investment Company,RICA,Flexible Investment,2022-07-31,301.806
Ruffer Investment Company,RICA,Flexible Investment,2022-08-31,287.815
Ruffer Investment Company,RICA,Flexible Investment,2022-09-30,309.315
Ruffer Investment Company,RICA,Flexible Investment,2022-11-01,310.314
Ruffer Investment Company,RICA,Flexible Investment,2022-12-01,310.814
Ruffer Investment Company,RICA,Flexible Investment,2023-01-01,313.312
Ruffer Investment Company,RICA,Flexible Investment,2023-02-01,309.315
Ruffer Investment Company,RICA,Flexible Investment,2023-03-01,307.829
Ruffer Investment Company,RICA,Flexible Investment,2023-03-31,301.832
Ruffer Investment Company,RICA,Flexible Investment,2023-04-30,281.344
Ruffer Investment Company,RICA,Flexible Investment,2023-05-31,275.847
Ruffer Investment Company,RICA,Flexible Investment,2023-06-30,278.346
Ruffer Investment Company,RICA,Flexible Investment,2023-07-31,268.851
Ruffer Investment Company,RICA,Flexible Investment,2023-08-31,268.851
Ruffer Investment Company,RICA,Flexible Investment,2023-09-30,263.870
Ruffer Investment Company,RICA,Flexible Investment,2023-11-01,263.870
Ruffer Investment Company,RICA,Flexible Investment,2023-12-01,274.864
Ruffer Investment Company,RICA,Flexible Investment,2024-01-01,265.369
Ruffer Investment Company,RICA,Flexible Investment,2024-02-01,263.870
Ruffer Investment Company,RICA,Flexible Investment,2024-03-01,265.889
Ruffer Investment Company,RICA,Flexible Investment,2024-03-31,272.886
Ruffer Investment Company,RICA,Flexible Investment,2024-04-30,274.385
Ruffer Investment Company,RICA,Flexible Investment,2024-05-31,270.387
Ruffer Investment Company,RICA,Flexible Investment,2024-06-30,276.384
Ruffer Investment Company,RICA,Flexible Investment,2024-07-31,276.884
Ruffer Investment Company,RICA,Flexible Investment,2024-08-31,277.915
Ruffer Investment Company,RICA,Flexible Investment,2024-09-30,273.416
Ruffer Investment Company,RICA,Flexible Investment,2024-11-01,272.416
Ruffer Investment Company,RICA,Flexible Investment,2024-12-01,267.918
Ruffer Investment Company,RICA,Flexible Investment,2025-01-01,274.916
Ruffer Investment Company,RICA,Flexible Investment,2025-02-01,277.415
Ruffer Investment Company,RICA,Flexible Investment,2025-03-01,276.943
Ruffer Investment Company,RICA,Flexible Investment,2025-03-31,277.443
Ruffer Investment Company,RICA,Flexible Investment,2025-04-30,279.943
Ruffer Investment Company,RICA,Flexible Investment,2025-05-31,283.942
Ruffer Investment Company,RICA,Flexible Investment,2025-06-30,284.942
Ruffer Investment Company,RICA,Flexible Investment,2025-07-31,284.442
Ruffer Investment Company,RICA,Flexible Investment,2025-08-31,292.940
Ruffer Investment Company,RICA,Flexible Investment,2025-09-30,298.973
Ruffer Investment Company,RICA,Flexible Investment,2025-11-01,294.473
Ruffer Investment Company,RICA,Flexible Investment,2025-12-01,293.973
Ruffer Investment Company,RICA,Flexible Investment,2026-01-01,301.972
Ruffer Investment Company,RICA,Flexible Investment,2026-02-01,306.472
Ruffer Investment Company,RICA,Flexible Investment,2026-03-01,306.000
Ruffer Investment Company,RICA,Flexible Investment,2026-03-31,310.500
Ruffer Investment Company,RICA,Flexible Investment,2026-04-30,304.500
Ruffer Investment Company,RICA,Flexible Investment,2026-05-31,293.500
Ruffer Investment Company,RICA,Flexible Investment,2026-06-30,296.500
Ruffer Investment Company,RICA,Flexible Investment,2026-07-31,299.500
Ruffer Investment Company,RICA,Flexible Investment,2026-08-31,298.500
Ruffer Investment Company,RICA,Flexible Investment,2026-09-17,298.500
Schiehallion Fund,MNTN,Growth Capital,2026-09-17,2.240
Schroder Asian Total Return Investment Company,ATR,Asia Pacific,2011-09-30,163.534
Schroder Asian Total Return Investment Company,ATR,Asia Pacific,2011-11-01,149.823
Schroder Asian Total Return Investment Company,ATR,Asia Pacific,2011-12-01,163.783
Schroder Asian Total Return Investment Company,ATR,Asia Pacific,2012-01-01,164.282
Schroder Asian Total Return Investment Company,ATR,Asia Pacific,2012-02-01,179.987
Schroder Asian Total Return Investment Company,ATR,Asia Pacific,2012-03-01,189.334
Schroder Asian Total Return Investment Company,ATR,Asia Pacific,2012-03-31,171.043
Schroder Asian Total Return Investment Company,ATR,Asia Pacific,2012-04-30,163.065
Schroder Asian Total Return Investment Company,ATR,Asia Pacific,2012-05-31,175.581
Schroder Asian Total Return Investment Company,ATR,Asia Pacific,2012-06-30,156.083
Schroder Asian Total Return Investment Company,ATR,Asia Pacific,2012-07-31,159.075
Schroder Asian Total Return Investment Company,ATR,Asia Pacific,2012-08-31,184.597
Schroder Asian Total Return Investment Company,ATR,Asia Pacific,2012-09-30,167.054
Schroder Asian Total Return Investment Company,ATR,Asia Pacific,2012-11-01,171.542
Schroder Asian Total Return Investment Company,ATR,Asia Pacific,2012-12-01,184.507
Schroder Asian Total Return Investment Company,ATR,Asia Pacific,2013-01-01,197.847
Schroder Asian Total Return Investment Company,ATR,Asia Pacific,2013-02-01,204.579
Schroder Asian Total Return Investment Company,ATR,Asia Pacific,2013-03-01,204.157
Schroder Asian Total Return Investment Company,ATR,Asia Pacific,2013-03-31,204.736
